,domain,url,urlType,T_totalTweets,T_totalRetweets,T_totalLikes,T_totalReplies,T_span,T_countWeekDay,T_countWeekEnd,T_countMonday,T_countTuesday,T_countWednesday,T_countThursday,T_countFriday,T_countSaturday,T_countSunday,T_avgTimeBetweenTweets,T_avgTimeOfNextTweet,T_timeAbsBin1count0to6,T_timeAbsBin2count6to12,T_timeAbsBin3count12to18,T_timeAbsBin4count18to24,T_timeAbsBin5count24plus,T_avgTweetsPerUniqUser
810,www.nytimes.com,http://www.nytimes.com/2016/11/20/business/an-urban-gardener-who-grew-up-to-be-a-planeteer.html,Reliable,103,20,57,1,15080.06667,18,85,9,3,3,2,1,75,10,147.8437908,7540.99902,1,0,0,0,102,1.06185567
811,indianexpress.com,http://indianexpress.com/article/cities/delhi/east-delhi-to-get-synthetic-running-track-4384819/,Reliable,2,1,0,0,44,1,1,1,0,0,0,0,1,0,44,44,1,0,0,0,1,1
812,www.cbssports.com,http://www.cbssports.com/soccer/news/real-madrid-vs-atletico-madrid-goal-highlights-ronaldo-scores-on-free-kick/,Reliable,27,1,1,0,0.783333333,0,27,0,0,0,0,0,27,0,0.030128205,0.153205128,27,0,0,0,0,1
813,www.cbssports.com,http://www.cbssports.com/college-football/news/mike-leachs-ideal-cabinet-position-for-donald-trump-secretary-of-offense/,Reliable,37,4,13,0,16.76666667,0,37,0,0,0,0,0,35,2,0.465740741,0.702777778,36,0,1,0,0,1.088235294
814,www.cbsnews.com,http://www.cbsnews.com/videos/trump-demands-hamilton-cast-apologize-cast-refuses/,Reliable,2,0,3,0,11.43333333,0,2,0,0,0,0,0,1,1,11.43333333,11.43333333,1,1,0,0,0,1
815,www.cbsnews.com,http://www.cbsnews.com/videos/saturday-sessions-lee-fields-the-expressions-perform-special-night/,Reliable,4,2,3,0,4040.383333,2,2,2,0,0,0,0,1,1,1346.794444,3923.777778,1,0,0,0,3,1
816,www.cnet.com,https://www.cnet.com/products/samsung-smartthings-water-leak-sensor/review/,Reliable,69,7,3,0,11108.66667,6,63,4,2,0,0,0,56,7,163.3627451,168.947549,58,1,2,0,8,1.029850746
817,www.npr.org,http://www.npr.org/2016/11/19/502717977/how-misspellings-caught-a-spy,Reliable,163,12,31,0,4774.833333,118,45,109,6,1,1,1,24,21,29.47427984,67.7149177,41,0,3,0,119,1.01875
818,people.com,http://people.com/tv/dancing-with-the-stars-finale-illness-gleb-savchenko-has-flu-and-has-to-rest-says-source/,Reliable,10,19,59,2,7542.366667,2,8,0,2,0,0,0,0,8,838.0407407,7502.222222,1,0,0,0,9,1
819,abcnews.go.com,http://abcnews.go.com/US/wireStory/latest-killed-crash-ambulance-plane-nevada-43657089,Reliable,13,0,0,0,5.383333333,0,13,0,0,0,0,0,12,1,0.448611111,1.6375,13,0,0,0,0,1
820,www.nydailynews.com,http://www.nydailynews.com/new-york/queens/church-replaces-queens-strip-club-nypd-killed-sean-bell-article-1.2880327,Reliable,15,22,22,1,28.01666667,1,14,1,0,0,0,0,0,14,2.001190476,4.19047619,13,1,0,0,1,1
821,indianexpress.com,http://indianexpress.com/article/sports/football/victor-anichebe-at-the-double-as-sunderland-win-again-4384878/,Reliable,1,2,2,0,-1,0,1,0,0,0,0,0,1,0,-1,-1,1,0,0,0,0,1
822,www.ndtv.com,http://www.ndtv.com/mumbai-news/pm-narendra-modi-says-he-has-public-support-for-second-cleanliness-drive-1627619,Reliable,12,27,133,37,0.316666667,0,12,0,0,0,0,0,12,0,0.028787879,0.156060606,12,0,0,0,0,1.090909091
823,uk.reuters.com,http://uk.reuters.com/article/uk-soccer-england-stk-bou-idUKKBN13E0MU,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,1
824,indianexpress.com,http://indianexpress.com/article/india/india-news-india/assam-witnessed-61-votes-polled-in-by-elections-4384756/,Reliable,2,11,14,2,0.583333333,0,2,0,0,0,0,0,2,0,0.583333333,0.583333333,2,0,0,0,0,1
825,www.businessinsider.com,http://www.businessinsider.com/trump-meeting-with-romney-went-great-2016-11,Reliable,33,18,16,2,3.85,0,33,0,0,0,0,0,28,5,0.1203125,1.144791667,33,0,0,0,0,1.064516129
826,www.reuters.com,http://www.reuters.com/article/us-hormel-foods-divestiture-idUSKBN13G2H8,Reliable,14,2,0,0,25.48333333,14,0,4,8,2,0,0,0,0,1.96025641,6.283333333,10,1,1,0,2,1.166666667
827,abcnews.go.com,http://abcnews.go.com/Lifestyle/thanksgiving-space-astronauts-enjoy-holiday-meal/story?id=43633202,Reliable,12,7,13,0,99.83333333,12,0,4,3,3,1,1,0,0,9.075757576,30.35606061,5,1,0,1,5,1.090909091
828,abcnews.go.com,http://abcnews.go.com/Sports/wireStory/fitzpatrick-start-jets-patriots-43696622,Reliable,5,0,0,0,0.016666667,5,0,5,0,0,0,0,0,0,0.004166667,0.004166667,5,0,0,0,0,1.25
829,indianexpress.com,http://indianexpress.com/article/sports/motor-sport/mclaren-appoints-new-executive-director-as-part-of-shake-up-4388573/,Reliable,4,0,1,0,25.03333333,4,0,0,3,1,0,0,0,0,8.344444444,16.1,1,1,1,0,1,2
830,abcnews.go.com,http://abcnews.go.com/Sports/jimmie-johnson-ties-nascar-record-seventh-cup-title/story?id=43688853,Reliable,5,0,0,0,4.916666667,5,0,5,0,0,0,0,0,0,1.229166667,1.229166667,5,0,0,0,0,1.25
831,www.cbssports.com,http://www.cbssports.com/nba/news/nba-power-rankings-rockets-rising-warriors-gunning-for-top-spot/,Reliable,41,2,7,0,50.53333333,41,0,37,2,2,0,0,0,0,1.263333333,2.875,37,2,0,0,2,1.078947368
832,www.wsj.com,http://www.wsj.com/articles/first-replace-scalia-1479731304?mod=rss_opinion_main,Reliable,6,0,0,0,0.35,6,0,6,0,0,0,0,0,0,0.07,0.183333333,6,0,0,0,0,1
833,www.usatoday.com,http://www.usatoday.com/story/news/pr/2016/11/21/reachlocal-ceo-sharon-rowlands-wins-gold-stevie-award/94229560/,Reliable,16,7,7,0,90.48333333,16,0,12,3,0,0,1,0,0,6.032222222,8.143333333,14,0,1,0,1,1
834,uk.reuters.com,http://uk.reuters.com/article/uk-iraq-oil-opec-idUKKBN13G0IX,Reliable,6,30,11,2,14.26666667,6,0,6,0,0,0,0,0,0,2.853333333,3.293333333,5,0,1,0,0,1
835,www.reuters.com,http://www.reuters.com/article/venezuela-economy-idUSL1N1DM1AT,Reliable,16,57,19,0,41.88333333,16,0,7,5,4,0,0,0,0,2.792222222,15.80444444,7,0,1,2,6,1.066666667
836,www.wsj.com,http://www.wsj.com/articles/u-s-oil-rig-count-up-by-three-in-latest-week-1479925862,Reliable,5,1,0,0,0.866666667,5,0,0,0,5,0,0,0,0,0.216666667,0.579166667,5,0,0,0,0,1
837,www.yahoo.com,https://www.yahoo.com/news/em-atlantic-em-daily-times-003249134.html?ref=gs,Reliable,1,0,0,0,-1,1,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1
838,www.huffingtonpost.com,http://www.huffingtonpost.com/entry/single-at-wedding-tweets_us_5835d849e4b01ba68ac3e35a,Reliable,19,0,0,0,12140.48333,15,4,0,2,10,1,2,0,4,674.4712963,7441.280556,2,0,0,0,17,1.055555556
839,www.businessinsider.com,http://www.businessinsider.com/which-macbook-should-i-buy-2016-7,Reliable,27,1,2,0,3344.15,22,5,0,0,2,16,4,1,4,128.6211538,846.6038462,5,0,0,0,22,1.125
840,www.huffingtonpost.com,http://www.huffingtonpost.com/adam-eichen/democracy-hero-josh-silve_b_13174970.html,Reliable,7,3,3,0,161.6,7,0,0,3,4,0,0,0,0,26.93333333,125.5361111,2,0,0,0,5,1.166666667
841,www.yahoo.com,https://www.yahoo.com/news/u-n-envoy-sees-continued-u-end-syria-230646686.html?ref=gs,Reliable,3,0,0,0,2.95,3,0,0,0,0,0,3,0,0,1.475,2.55,3,0,0,0,0,1
842,www.latimes.com,http://www.latimes.com/entertainment/movies/la-et-mn-daughters-of-the-dust-julie-dash-20161114-story.html,Reliable,41,104,167,8,21070.16667,32,9,1,2,0,23,6,6,3,526.7541667,5952.1825,1,0,0,0,40,1.078947368
843,www.reuters.com,http://www.reuters.com/article/china-economy-pensionfund-appointment-idUSL4N1DP2IV,Reliable,2,0,3,0,130.9166667,2,0,0,1,0,1,0,0,0,130.9166667,130.9166667,1,0,0,0,1,1
844,www.reuters.com,http://www.reuters.com/article/idUSFWN1DO01A,Reliable,1,0,0,0,-1,1,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1
845,www.reuters.com,http://www.reuters.com/article/us-britain-eu-budget-clark-idUSKBN13I258,Reliable,1,1,0,0,-1,0,1,0,0,0,0,0,1,0,-1,-1,1,0,0,0,0,1
846,abcnews.go.com,http://abcnews.go.com/US/wireStory/anti-pipeline-protesters-demonstrate-thanksgiving-day-43765879,Reliable,2,2,1,0,4.016666667,2,0,0,0,0,1,1,0,0,4.016666667,4.016666667,2,0,0,0,0,1
847,www.wsj.com,http://www.wsj.com/articles/china-struggles-to-steady-yuans-decline-1479989103,Reliable,119,58,55,5,8177.716667,112,7,1,7,0,56,48,3,4,69.30268362,7243.920198,1,0,6,0,112,1.025862069
848,news.abs-cbn.com,http://news.abs-cbn.com/video/business/11/24/16/psei-manages-second-day-of-gains-on-thin-trade,Reliable,2,2,10,0,0.066666667,2,0,0,0,0,0,2,0,0,0.066666667,0.066666667,2,0,0,0,0,1
849,www.businessinsider.com,http://www.businessinsider.com/faraday-future-production-vehicle-release-date-2016-11,Reliable,73,21,21,2,87.36666667,71,2,1,0,0,60,10,0,2,1.213425926,4.811111111,63,4,1,2,3,1.073529412
850,www.nytimes.com,http://www.nytimes.com/2016/11/21/nyregion/10-million-contract-details-cost-of-defending-mayor-de-blasio-in-inquiry.html,Reliable,81,50,43,13,8372.916667,74,7,49,12,4,5,4,3,4,104.6614583,7019.5475,1,0,0,0,80,1.760869565
851,abcnews.go.com,http://abcnews.go.com/US/wireStory/man-accused-abusing-girls-family-waives-hearing-43695786,Reliable,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
852,nypost.com,http://nypost.com/2016/11/21/democratic-minority-challenger-accused-of-sexism/,Reliable,101,791,1055,309,45.38333333,101,0,73,26,2,0,0,0,0,0.453833333,10.43266667,5,75,13,1,7,1.063157895
853,indianexpress.com,http://indianexpress.com/article/world/world-news/uk-pm-theresa-may-says-knows-firms-do-not-want-cliff-edge-after-brexit-4387750/,Reliable,5,3,8,0,47.1,5,0,2,2,1,0,0,0,0,11.775,26.0375,2,0,0,0,3,1.666666667
854,www.nhl.com,https://www.nhl.com/ducks/news/recap-comeback-falls-short-in-3-2-defeat-to-la/c-283927378,Reliable,3,11,35,2,0.133333333,3,0,3,0,0,0,0,0,0,0.066666667,0.133333333,3,0,0,0,0,1
855,indianexpress.com,http://indianexpress.com/article/sports/cricket/india-vs-england-2nd-test-visakhapatnam-cookie-crumbles-on-fifth-day-pitch-4388519/,Reliable,8,4,14,1,33.08333333,8,0,4,3,1,0,0,0,0,4.726190476,11.46190476,4,1,1,1,1,1.333333333
856,www.cnet.com,http://www.cnet.com/news/instagram-update-adds-live-video-streaming-and-disappearing-photos/,Reliable,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
857,www.cbssports.com,http://www.cbssports.com/college-football/news/another-ecu-receiver-has-broken-the-fbs-career-receptions-record/,Reliable,10,0,0,0,0.8,0,10,0,0,0,0,0,9,1,0.088888889,0.242592593,10,0,0,0,0,1
858,www.latimes.com,http://www.latimes.com/nation/la-na-alex-jones-20161119-story.html,Reliable,42,34,42,13,15277.86667,6,36,4,0,1,0,1,2,34,372.6308943,564.4430894,14,8,6,3,11,1.024390244
859,www.nydailynews.com,http://www.nydailynews.com/sports/football/giants/rising-giants-star-landon-collins-living-big-dreams-article-1.2880346,Reliable,24,49,113,4,50.78333333,1,23,0,1,0,0,0,2,21,2.207971014,10.91014493,13,1,6,3,1,1.411764706
860,www.washingtonpost.com,https://www.washingtonpost.com/news/wizards-insider/wp/2016/11/19/ian-mahinmi-practices-with-wizards-expects-to-return-to-court-before-end-of-month/,Reliable,4,0,2,0,2.283333333,0,4,0,0,0,0,0,4,0,0.761111111,1.288888889,4,0,0,0,0,1
861,www.cbsnews.com,http://www.cbsnews.com/news/how-to-cook-your-thanksgiving-turkey/,Reliable,12,105,147,12,677.3,4,8,0,0,3,1,0,0,8,61.57272727,338.45,3,0,0,0,9,1.2
862,www.nydailynews.com,http://www.nydailynews.com/autos/trump-ford-mexico-factory-jobs-claim-article-1.2880310,Reliable,33,267,207,29,3175.466667,7,26,5,2,0,0,0,0,26,99.23333333,3137.6,1,0,0,0,32,1.03125
863,www.npr.org,http://www.npr.org/2016/11/19/502717963/the-great-thanksgiving-listen-storycorps-asks-listeners-to-record-conversations,Reliable,100,67,93,8,6266.483333,12,88,2,4,4,0,2,71,17,63.29781145,73.07760943,83,1,1,3,12,1.123595506
864,www.npr.org,http://www.npr.org/2016/11/19/502717956/barbershop-thanksgiving-talking-politics-at-the-table,Reliable,97,1,5,0,89.38333333,1,96,0,0,1,0,0,68,28,0.931076389,1.911631944,93,1,2,0,1,1.154761905
865,www.yahoo.com,https://www.yahoo.com/music/hopping-back-on-bandwagonesque-was-teenage-fanclubs-misunderstood-masterpiece-1991s-best-album-after-all-222624871.html,Reliable,6,5,6,0,9.083333333,0,6,0,0,0,0,0,2,4,1.816666667,5.313333333,4,2,0,0,0,1.5
866,www.yahoo.com,https://www.yahoo.com/news/sydney-fc-winning-streak-ends-still-atop-league-205349538.html?ref=gs,Reliable,2,0,0,0,0.2,0,2,0,0,0,0,0,2,0,0.2,0.2,2,0,0,0,0,1
867,www.npr.org,http://www.npr.org/2016/11/19/502717949/water-crisis-continues-in-flint-after-judge-orders-water-delivery,Reliable,92,20,9,1,7006.366667,37,55,9,9,4,14,1,38,17,76.99304029,6782.117399,1,0,0,0,91,1.295774648
868,www.latimes.com,http://www.latimes.com/sports/soccer/la-sp-soccer-baxter-20161119-story.html,Reliable,16,11,22,1,19.3,0,16,0,0,0,0,0,15,1,1.286666667,1.382222222,15,0,0,1,0,1.066666667
869,www.latimes.com,http://www.latimes.com/sports/sportsnow/la-sp-atp-finals-murray-djokovic-20161119-story.html,Reliable,8,1,2,0,0.466666667,0,8,0,0,0,0,0,1,7,0.066666667,0.223809524,8,0,0,0,0,1
870,www.sfgate.com,http://www.sfgate.com/world/article/Protesters-flood-Seoul-calling-on-leader-to-10625418.php,Reliable,1,2,1,0,-1,0,1,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,1
871,www.cbssports.com,http://www.cbssports.com/college-football/news/oklahoma-state-remains-the-team-the-playoff-selection-committee-forgets-about/,Reliable,33,27,38,6,74.91666667,1,32,0,0,1,0,0,30,2,2.341145833,3.222395833,31,0,0,1,1,1.064516129
872,www.nytimes.com,http://www.nytimes.com/interactive/2015/multimedia/2015-holiday-gift-guide-travel.html,Reliable,128,68,92,8,22388.61667,67,61,25,9,8,16,9,38,23,176.2883202,8998.753412,3,1,1,1,122,1.406593407
873,www.cbssports.com,http://www.cbssports.com/college-football/news/floridas-mcelwain-deserves-sec-coach-of-the-year-again-after-winning-east-again/,Reliable,40,71,102,3,14.08333333,0,40,0,0,0,0,0,29,11,0.361111111,1.431196581,37,1,2,0,0,1
874,www.ndtv.com,http://www.ndtv.com/world-news/barack-obama-makes-case-for-democracy-urges-patience-with-donald-trump-1627654/,Reliable,10,2,1,0,4.2,0,10,0,0,0,0,0,7,3,0.466666667,1.401851852,10,0,0,0,0,1
875,www.yahoo.com,https://www.yahoo.com/news/space-station-receives-oldest-female-astronaut-bit-mars-215925820.html?ref=gs,Reliable,28,2,4,0,13.91666667,0,28,0,0,0,0,0,18,10,0.515432099,1.722839506,26,1,1,0,0,1.037037037
876,www.huffingtonpost.com,http://www.huffingtonpost.com/al-lewis/how-americas-best-wellnes_b_12371670.html,Reliable,3,0,0,0,0.2,0,3,0,0,0,0,0,0,3,0.1,0.141666667,3,0,0,0,0,1.5
877,www.chron.com,http://www.chron.com/sports/article/Class-6A-Texas-high-school-football-playoff-10625597.php,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,1
878,www.washingtonpost.com,https://www.washingtonpost.com/local/education/seeking-common-ground-with-charter-critic-diane-ravitch/2016/11/20/30d1b6ae-ac3b-11e6-977a-1030f822fc35_story.html,Reliable,14,24,5,0,73.21666667,4,10,2,0,1,1,0,0,10,5.632051282,12.76282051,10,0,2,0,2,1
879,indianexpress.com,http://indianexpress.com/article/world/world-news/frances-sarkozy-seen-knocked-out-of-conservative-primary-show-partial-results-4386640/,Reliable,3,3,3,0,13.93333333,1,2,1,0,0,0,0,0,2,6.966666667,7.05,2,0,1,0,0,1
880,indianexpress.com,http://indianexpress.com/article/sports/sport-others/geeta-phogat-wedding-village-tryst-aamir-khan-4386496/,Reliable,8,7,8,0,47.53333333,7,1,5,2,0,0,0,0,1,6.79047619,18.82380952,2,3,1,0,2,1.333333333
881,www.nytimes.com,http://www.nytimes.com/2016/11/21/books/richard-rortys-1998-book-suggested-election-2016-was-coming.html,Reliable,675,280,591,64,16551.4,622,53,350,168,53,20,31,21,32,24.55697329,7466.115529,3,5,2,0,665,1.030534351
882,www.nba.com,http://www.nba.com/video/2016/11/20/0021600194-por-bkn-play2,Reliable,4,0,0,0,0.666666667,0,4,0,0,0,0,0,0,4,0.222222222,0.333333333,4,0,0,0,0,1
883,www.chron.com,http://www.chron.com/news/houston-texas/article/Midtown-taco-shop-destroyed-in-overnight-blaze-10626253.php,Reliable,11,3,1,0,18.13333333,1,10,1,0,0,0,0,0,10,1.813333333,2.175,10,0,0,1,0,1.1
884,www.wsj.com,http://www.wsj.com/articles/shani-davis-rekindles-fight-with-u-s-speedskating-over-defective-suits-1479666806?mod=WSJ_GoogleNews,Reliable,5,0,0,0,5.883333333,3,2,3,0,0,0,0,0,2,1.470833333,1.683333333,5,0,0,0,0,1.25
885,www.chron.com,http://www.chron.com/sports/texans/article/Cowboys-Dak-Prescott-throws-away-trash-internet-10626729.php,Reliable,10,23,33,3,13.06666667,10,0,10,0,0,0,0,0,0,1.451851852,2.835185185,9,0,1,0,0,1
886,abcnews.go.com,http://abcnews.go.com/International/wireStory/candidates-frances-conservative-primary-43676077,Reliable,5,0,0,0,0.666666667,0,5,0,0,0,0,0,0,5,0.166666667,0.3125,5,0,0,0,0,1
887,www.ndtv.com,http://www.ndtv.com/people/frances-nicolas-sarkozy-from-bling-bling-to-bust-1627967,Reliable,7,0,0,0,5.933333333,2,5,2,0,0,0,0,0,5,0.988888889,1.438888889,7,0,0,0,0,1
888,www.theguardian.com,https://www.theguardian.com/football/2016/nov/20/victor-anichebe-sunderland-david-moyes-hull-city,Reliable,13,1,3,0,9.5,7,6,7,0,0,0,0,0,6,0.791666667,1.95,12,1,0,0,0,1.083333333
889,www.latimes.com,http://www.latimes.com/sports/la-live-updates-rams-vs-miami-dolphins-the-rams-defense-continues-to-shut-1479683737-htmlstory.html,Reliable,4,0,0,0,0.116666667,4,0,4,0,0,0,0,0,0,0.038888889,0.05,4,0,0,0,0,1
890,www.latimes.com,http://www.latimes.com/sports/la-live-updates-rams-vs-miami-dolphins-rams-punt-as-they-struggle-on-third-1479685312-htmlstory.html,Reliable,7,0,0,0,0.316666667,7,0,7,0,0,0,0,0,0,0.052777778,0.216666667,7,0,0,0,0,1
891,www.yahoo.com,https://www.yahoo.com/news/monkey-incident-sparks-clashes-southern-libyan-city-sabha-145733210.html,Reliable,1,5,2,2,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
892,www.huffingtonpost.com,http://www.huffingtonpost.com/daniel-maidman/on-jan-fabre-2-scenes-fro_b_13084236.html,Reliable,5,0,0,0,3.933333333,1,4,1,0,0,0,0,0,4,0.983333333,1.333333333,5,0,0,0,0,1.25
893,www.usatoday.com,http://www.usatoday.com/story/opinion/2016/11/20/mosul-iraq-war-islamic-state-editorials-debates/93115892/,Reliable,8,5,4,0,1704.816667,8,0,7,1,0,0,0,0,0,243.5452381,1676.454762,1,0,0,0,7,1
894,www.huffingtonpost.com,http://www.huffingtonpost.com/robert-scheer/post_13650_b_13097556.html,Reliable,11,3,2,1,19.5,8,3,8,0,0,0,0,0,3,1.95,9.601666667,5,3,0,3,0,1.571428571
895,www.chron.com,http://www.chron.com/news/article/Dozens-gather-near-Galleria-to-protest-Trump-10626588.php,Reliable,7,2,2,0,4.4,3,4,3,0,0,0,0,0,4,0.733333333,2.563888889,7,0,0,0,0,1.75
896,indianexpress.com,http://indianexpress.com/article/lifestyle/health/10-ways-to-stay-away-from-diabetes-4385960/,Reliable,15,1,3,0,128.75,7,8,1,5,0,0,1,0,8,9.196428571,29.125,8,0,1,0,6,1.153846154
897,indianexpress.com,http://indianexpress.com/article/cities/mumbai/babasaheb-ambedkars-death-anniversary-jittery-bmc-to-fence-shivaji-park-4386594/,Reliable,2,3,5,0,7.4,1,1,1,0,0,0,0,0,1,7.4,7.4,1,1,0,0,0,1
898,www.yahoo.com,https://www.yahoo.com/tech/destiny-cheaters-facing-bungies-wrath-182400015.html,Reliable,2,0,0,0,0.583333333,2,0,2,0,0,0,0,0,0,0.583333333,0.583333333,2,0,0,0,0,1
899,www.bloomberg.com,http://www.bloomberg.com/news/articles/2016-11-21/top-u-k-judge-says-courts-can-make-laws-ahead-of-brexit-trial,Reliable,11,1,0,2,13.2,11,0,8,3,0,0,0,0,0,1.32,3.556666667,8,2,1,0,0,1
900,www.huffingtonpost.com,http://www.huffingtonpost.com/elaine-ambrose/the-great-potato-debate_b_13126966.html,Reliable,4,1,1,1,48.26666667,4,0,2,1,1,0,0,0,0,16.08888889,22.44444444,2,0,0,1,1,1.333333333
901,www.washingtonpost.com,https://www.washingtonpost.com/news/the-watch/wp/2016/11/21/jeff-sessionss-ridiculous-anti-drug-crusade/,Reliable,80,156,171,16,15665.33333,72,8,12,38,5,13,4,2,6,198.2953586,1626.797257,12,8,13,6,41,1.15942029
902,www.cnet.com,http://www.cnet.com/news/revolutionary-weather-satellite-blasts-off/,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,1
903,www.huffingtonpost.com,http://www.huffingtonpost.com/entry/donald-trump-federal-agency_us_58335a9ce4b058ce7aac7526,Reliable,25,4,2,0,2379,25,0,5,18,1,1,0,0,0,99.125,174.6236111,19,1,2,0,3,1.041666667
904,www.huffingtonpost.com,http://www.huffingtonpost.com/peter-aceto/a-conversation-with-neil-_b_13116862.html,Reliable,3,0,0,0,0.516666667,3,0,3,0,0,0,0,0,0,0.258333333,0.391666667,3,0,0,0,0,1
905,www.reuters.com,http://www.reuters.com/article/us-turkey-security-kurds-idUSKBN13G0VT,Reliable,12,54,23,1,21.86666667,12,0,10,2,0,0,0,0,0,1.987878788,5.621212121,9,1,1,1,0,1
906,www.huffingtonpost.com,http://www.huffingtonpost.com/2016/03/07/veterans-and-values_n_12901162.html,Reliable,1,0,0,0,-1,1,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,1
907,www.huffingtonpost.com,http://www.huffingtonpost.com/entry/clean-energy-is-powering-american-jobs-health-and_us_58333d1ce4b08c963e34430d,Reliable,33,44,45,3,11457.58333,32,1,10,13,6,1,2,0,1,358.0494792,3700.403646,1,0,0,0,32,1.03125
908,edition.cnn.com,http://edition.cnn.com/2016/11/21/opinions/who-really-won-trump-university-suit-callan/index.html,Reliable,1,0,0,0,-1,1,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,1
909,bleacherreport.com,http://bleacherreport.com/articles/2677334-lakers-news-latest-on-dangelo-russells-injury-ivica-zubac-and-more,Reliable,26,0,1,0,0.916666667,26,0,26,0,0,0,0,0,0,0.036666667,0.235333333,26,0,0,0,0,1.181818182
910,www.nydailynews.com,http://www.nydailynews.com/news/world/puerto-rico-gov-challenges-debt-tackling-federal-control-board-article-1.2882289,Reliable,5,1,1,0,30.35,5,0,3,1,1,0,0,0,0,7.5875,13.17083333,3,0,0,1,1,1.25
911,www.washingtonpost.com,https://www.washingtonpost.com/news/soccer-insider/wp/2016/11/21/jurgen-klinsmann-fired-as-u-s-soccer-coach/,Reliable,18,5,13,3,1590.583333,18,0,13,4,0,0,1,0,0,93.56372549,96.14803922,15,1,1,0,1,1
912,www.businessinsider.com,http://www.businessinsider.com/trump-meeting-tv-networks-abc-nbc-cbs-cnn-fox-2016-11,Reliable,46,30,18,5,11857.58333,46,0,31,12,2,0,1,0,0,263.5018519,491.6148148,36,5,0,2,3,1.15
913,www.usatoday.com,http://www.usatoday.com/story/life/books/2016/11/21/the-princess-diarist-carrie-fisher-book-review/94040554/,Reliable,22,13,34,4,770.2,21,1,8,11,1,0,1,1,0,36.67619048,74.23571429,12,1,4,2,3,1.047619048
914,www.reuters.com,http://www.reuters.com/video/2016/11/21/ohare-workers-plan-holiday-season-strike?videoId=370520968,Reliable,1,6,3,0,-1,0,1,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,1
915,www.usatoday.com,http://www.usatoday.com/story/sports/nba/heat/2016/11/21/miami-heat-retire-shaquille-oneals-no-32-jersey-dec-22/94235204/,Reliable,5,9,9,0,570.9,5,0,4,0,0,1,0,0,0,142.725,143.1541667,4,0,0,0,1,1
916,indianexpress.com,http://indianexpress.com/article/india/india-news-india/indore-patna-express-derails-four-members-of-family-missing-after-tragedy-4387707/,Reliable,1,5,9,1,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
917,www.cbssports.com,http://www.cbssports.com/general/news/watch-it-only-took-this-guy-three-attempts-to-make-a-world-record-593-foot-shot/,Reliable,29,1,2,0,0.666666667,29,0,29,0,0,0,0,0,0,0.023809524,0.14047619,29,0,0,0,0,1.074074074
918,www.huffingtonpost.com,http://www.huffingtonpost.com/nerdwallet/5-ways-president-trump-co_b_13126790.html,Reliable,6,0,0,0,2239.316667,6,0,3,1,0,2,0,0,0,447.8633333,897.0833333,3,1,0,0,2,1.5
919,www.nydailynews.com,http://www.nydailynews.com/news/world/pope-francis-closes-door-holy-year-mercy-article-1.2881547,Reliable,2,0,0,0,0.083333333,2,0,2,0,0,0,0,0,0,0.083333333,0.083333333,2,0,0,0,0,1
920,www.sfgate.com,http://www.sfgate.com/news/world/article/China-s-Xi-affirms-Hong-Kong-chief-amid-political-10627129.php,Reliable,2,0,0,0,0.033333333,2,0,2,0,0,0,0,0,0,0.033333333,0.033333333,2,0,0,0,0,2
921,www.cnet.com,https://www.cnet.com/products/propel-star-wars-battle-quad/preview/,Reliable,104,1,7,1,14338.96667,104,0,77,17,0,10,0,0,0,139.2132686,8310.475566,1,0,0,0,103,1.405405405
922,www.latimes.com,http://www.latimes.com/entertainment/envelope/la-en-mn-oscar-watch-predictions-patriots-day-20161118-story.html,Reliable,19,14,23,1,25.75,19,0,17,2,0,0,0,0,0,1.430555556,3.725,17,0,0,0,2,1.117647059
923,www.cbsnews.com,http://www.cbsnews.com/news/can-animals-taste-light-photoreceptor-study/,Reliable,17,5,5,0,7710.633333,17,0,11,2,2,2,0,0,0,481.9145833,7560.697917,1,0,0,0,16,1
924,www.usatoday.com,http://www.usatoday.com/story/sports/mlb/2016/11/18/cardinals-add-4-to-roster-to-protect-from-rule-5-draft/94092160/,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,1,0,-1,-1,1,0,0,0,0,1
925,www.cnet.com,https://www.cnet.com/news/drake-reveals-taylor-swift-weakness-in-new-apple-music-ad/,Reliable,168,4,14,0,4741.016667,168,0,164,4,0,0,0,0,0,28.38932136,30.77694611,153,10,3,0,2,1.127516779
