,domain,url,urlType,R_norm_full_text_Flesch_reading_ease,R_norm_full_text_Flesch_kincaid_grade,R_norm_full_text_smog,R_norm_full_text_gunning_fog,R_norm_full_text_words_per_sentence,R_norm_full_text_capitalized_words,R_norm_full_text_lexicon,R_norm_full_text_urls_counts,R_norm_full_text_long_words,R_norm_full_text_syllables,R_norm_full_text_stop_words,R_norm_full_text_sentences,R_norm_full_text_linsear_write,R_norm_full_text_automated_readability,R_norm_full_text_characters_total,R_norm_full_text_coleman_liax,R_norm_full_text_difficult_words,R_norm_full_text_words_total
88,nutritionfacts.org,https://nutritionfacts.org/topics/seaweed/,Reliable,0.984437206,0.305732484,0,0.452889888,0,0,0,0,0,0,1,0,0.155737705,0.532407407,0,0.949090909,0,0
89,nutritionfacts.org,https://nutritionfacts.org/video/the-effects-of-too-much-arsenic-in-the-diet/,Reliable,0.716612378,0.312101911,0.561264822,0.328963193,0.399177926,0.022049287,0.149925037,0,0.147352647,0.152129056,0.041387934,0.165254237,0.08852459,0.356481481,0.151026032,0.544727273,0.161473088,0.172241325
90,nutritionfacts.org,https://nutritionfacts.org/questions/can-soy-suppress-the-thyroid/,Reliable,0.772348896,0,0.422924901,0.482780883,0.205050899,0.031128405,0.024737631,0,0.021478521,0.024010505,0.245394621,0.029661017,0.014344262,0.023148148,0.022636681,0.381818182,0.033994334,0.026883401
91,nutritionfacts.org,https://nutritionfacts.org/video/eating-more-to-weigh-less/,Reliable,0.716431415,0.146496815,0.588932806,0.248720647,0.399921966,0.028534371,0.161169415,0,0.155344655,0.150815982,0.042544711,0.161016949,0.004098361,0.180555556,0.151518134,0.396363636,0.138810198,0.168177555
92,nutritionfacts.org,https://nutritionfacts.org/video/preventing-alzheimers-with-lifestyle-changes/,Reliable,0.511400651,0.324840764,0.671936759,0.716703941,0.581219925,0.023346304,0.082083958,0,0.082917083,0.082348527,0.090468322,0.059322034,0.196721311,0.430555556,0.084297033,0.713454545,0.110481586,0.082838387
93,nutritionfacts.org,https://nutritionfacts.org/video/preventing-alzheimers-disease-with-diet/,Reliable,0.227681661,0.478827362,0.722033898,0.640394805,0.696741855,0.037089872,0.100837277,0,0.095149254,0.101365546,0.069162555,0.063241107,1,0.482673267,0.097713004,0.729431722,0.108074534,0.091006424
94,nutritionfacts.org,https://nutritionfacts.org/video/peanut-butter-smell-test-for-alzheimers/,Reliable,0.451211073,0.309446254,0.650847458,0.470177199,0.408991228,0.044222539,0.158718602,0,0.160914179,0.147233894,0.042083297,0.138339921,0.177536232,0.391089109,0.152511211,0.709923664,0.167701863,0.144807281
95,nutritionfacts.org,https://nutritionfacts.org/questions/what-is-a-good-source-of-probiotics/,Reliable,0.325432526,0.195439739,0.53220339,0.838629662,0.332142857,0.025677603,0.029486713,0,0.028451493,0.032913165,0.196924557,0.027667984,0.195652174,0.170792079,0.029506726,0.58524173,0.053416149,0.029443255
96,nutritionfacts.org,https://nutritionfacts.org/video/Fermented-or-Unfermented-Soy-Foods-for-Prostate-Cancer-Prevention/,Reliable,0.822491349,0.166123779,0.518644068,0.273720939,0.116071429,0.029957204,0.070622497,0,0.068097015,0.06477591,0.088457224,0.098814229,0.251207729,0.22029703,0.06632287,0.487701442,0.075776398,0.071199143
97,nutritionfacts.org,https://nutritionfacts.org/video/Is-Soy-Healthy-for-Breast-Cancer-Survivors/,Reliable,0.412456747,0.456026059,0.684745763,0.476194219,0.553221289,0.035663338,0.155078267,0,0.152518657,0.155637255,0.040809891,0.122529644,0.195652174,0.462871287,0.151479821,0.709923664,0.157763975,0.14882227
98,nutritionfacts.org,https://nutritionfacts.org/video/is-kimchi-good-for-you/,Reliable,0.852768166,0.071661238,0.403389831,0.212659941,0.002747253,0.005706134,0.021477976,0,0.018656716,0.021008403,0.239960179,0.039525692,0.082125604,0.094059406,0.020896861,0.407124682,0.022360248,0.023019272
99,nutritionfacts.org,https://nutritionfacts.org/topics/apple-cider-vinegar/,Reliable,0.696539792,0,0,0.509488375,0.03968254,0.001426534,0,0,0,0,1,0,0.036231884,0,0,0.170483461,0,0
100,nutritionfacts.org,https://nutritionfacts.org/topics/coconuts/,Reliable,0.498269896,0.091205212,0.450847458,0.446675142,0.233543417,0.011412268,0.052420823,0,0.046175373,0.050595238,0.127480713,0.055335968,0.133333333,0.136138614,0.050493274,0.564885496,0.059627329,0.048447537
101,nutritionfacts.org,https://nutritionfacts.org/2017/07/20/how-to-treat-the-root-cause-of-diabetes/,Reliable,0.334429066,0.446254072,0.738983051,0.324937378,0.298469388,0.021398003,0.151801966,0,0.13386194,0.154586835,0.04306064,0.154150198,0.251207729,0.428217822,0.142869955,0.606446141,0.145341615,0.141862955
102,nutritionfacts.org,https://nutritionfacts.org/video/Where-Does-the-Arsenic-in-Rice-Mushrooms-and-Wine-Come-From/,Reliable,0.57266436,0.32247557,0.538983051,0.442493552,0.501653439,0.034236805,0.146341463,0,0.133395522,0.146708683,0.040318659,0.130434783,0.369565217,0.324257426,0.142690583,0.601357082,0.157763975,0.150428266
103,nutritionfacts.org,https://nutritionfacts.org/video/How-to-Cook-Rice-to-Lower-Arsenic-Levels/,Reliable,0.70432526,0.400651466,0.53559322,0.198698865,0.55639881,0.018544936,0.177648344,0,0.150186567,0.158788515,0.033448532,0.146245059,0.193236715,0.383663366,0.154349776,0.272264631,0.11552795,0.176927195
104,christianpost.com,https://www.christianpost.com/news/russia-facebook-and-us-why-we-are-so-vulnerable-to-fake-news-206043/,Reliable,0.497058824,0.348534202,0.603389831,0.400920262,0.237670068,0.092724679,0.129959956,0,0.11613806,0.136554622,0.046859592,0.154150198,0.166666667,0.321782178,0.127802691,0.664970314,0.155279503,0.131423983
105,christianpost.com,https://www.christianpost.com/news/judge-gives-fema-3-weeks-change-policy-banning-churches-receiving-disaster-relief-206253/,Reliable,0.23633218,0.439739414,0.73559322,0.842159587,0.664078675,0.134094151,0.113578449,0,0.124067164,0.12517507,0.057505008,0.079051383,0.202898551,0.398514851,0.114215247,0.808312129,0.165217391,0.108672377
106,christianpost.com,https://www.christianpost.com/news/islam-and-the-mistreatment-of-women-206039/,Reliable,0.61366782,0.241042345,0.555932203,0.50676658,0.348684211,0.136947218,0.144885329,0,0.145522388,0.134278711,0.045332788,0.138339921,0.09178744,0.301980198,0.136233184,0.586938083,0.170186335,0.135438972
107,christianpost.com,https://www.christianpost.com/news/embracing-our-muslim-neighbors-204942/,Reliable,0.485467128,0.250814332,0.589830508,0.464883152,0.280997305,0.188302425,0.193665817,0,0.191697761,0.190651261,0.033389194,0.197628458,0.280193237,0.297029703,0.186950673,0.664970314,0.221118012,0.177194861
108,christianpost.com,https://www.christianpost.com/news/muslim-stalker-threatens-pakistani-christian-girl-acid-attack-not-marrying-him-205076/,Reliable,0.581314879,0.358306189,0.596610169,0.516396023,0.469642857,0.10128388,0.134328358,0,0.119869403,0.12202381,0.0516455,0.106719368,0.134057971,0.396039604,0.123139013,0.532654792,0.141614907,0.120182013
109,christianpost.com,https://www.christianpost.com/news/is-usaid-defying-trumps-order-aid-christians-iraq-205449/,Reliable,0.337716263,0.472312704,0.715254237,0.744349572,0.832039337,0.188302425,0.13032399,0,0.124067164,0.134978992,0.049726145,0.079051383,0.420289855,0.5,0.130403587,0.778625954,0.155279503,0.124464668
110,christianpost.com,https://www.christianpost.com/news/3-texas-churches-sue-fema-policy-banning-churches-from-receiving-hurricane-harvey-disaster-relief-198170/,Reliable,0.190138408,0.397394137,0.698305085,0.827773504,0.836309524,0.162624822,0.136512559,0,0.137593284,0.143032213,0.047175605,0.083003953,0.304347826,0.376237624,0.134170404,0.724342663,0.178881988,0.130620985
111,christianpost.com,https://www.christianpost.com/news/churches-must-not-be-excluded-from-fema-relief-senators-declare-in-bill-tackling-discrimination-199883/,Reliable,0.24982699,0.859934853,1,0.718111091,0.613916256,0.139800285,0.137240626,0,0.141324627,0.153011204,0.046238401,0.102766798,0.299516908,0.824257426,0.140538117,0.887192536,0.182608696,0.133029979
112,christianpost.com,https://www.christianpost.com/news/catholics-jews-join-evangelicals-in-fight-against-fema-policy-banning-churches-from-disaster-relief-201614/,Reliable,0.236851211,0.524429967,0.769491525,0.840446647,0.662142857,0.135520685,0.123771387,0,0.131529851,0.136379552,0.052398878,0.086956522,0.199275362,0.49009901,0.125336323,0.852417303,0.180124224,0.118576017
113,christianpost.com,https://www.christianpost.com/news/russia-collusion-confusion-5-essential-unanswered-questions-205351/,Reliable,0.058650519,0.498371336,0.755932203,0.787117406,0.780797101,0.17831669,0.136876593,0,0.149253731,0.138830532,0.051894511,0.079051383,0.206521739,0.561881188,0.140986547,1,0.161490683,0.119646681
114,christianpost.com,https://www.christianpost.com/news/are-facebook-google-twitter-manipulating-public-opinion-191438/,Reliable,0.391349481,0.368078176,0.627118644,0.686681173,0.632177871,0.152639087,0.164543138,0,0.161380597,0.170168067,0.037641113,0.122529644,0.398550725,0.386138614,0.162242152,0.714164546,0.209937888,0.159796574
115,christianpost.com,https://www.christianpost.com/news/google-responds-to-report-claiming-search-result-are-biased-against-conservative-sites-199616/,Reliable,0.292906574,0.537459283,0.762711864,0.500788721,0.453000992,0.14978602,0.201310521,0,0.214085821,0.213060224,0.030068403,0.177865613,0.173913043,0.551980198,0.206412556,0.897370653,0.227329193,0.193522484
116,christianpost.com,https://www.christianpost.com/news/former-npr-ceo-spends-time-with-evangelicals-republicans-discovers-media-bias-203917/,Reliable,0.502768166,0.680781759,0.820338983,0.741667934,0.762218045,0.05278174,0.09282854,0,0.086287313,0.097514006,0.065399023,0.063241107,0.471014493,0.643564356,0.092017937,0.660729432,0.124223602,0.096092077
117,christianpost.com,https://www.christianpost.com/news/islamists-murder-28-in-nigeria-including-christian-women-and-children-president-decries-madness-203410/,Reliable,0.294290657,0.368078176,0.661016949,0.713796449,0.44781746,0.141226819,0.127775755,0,0.131996269,0.132878151,0.052911885,0.106719368,0.177536232,0.398514851,0.127443946,0.793044953,0.17515528,0.117505353
118,christianpost.com,https://www.christianpost.com/news/isis-slaughters-scores-civilians-including-children-revenge-killing-christian-town-204113/,Reliable,0.430449827,0.374592834,0.650847458,0.55151405,0.485890653,0.088445078,0.11467055,0,0.114272388,0.112044818,0.057206844,0.09486166,0.163043478,0.423267327,0.112017937,0.694656489,0.132919255,0.109207709
119,christianpost.com,https://www.christianpost.com/news/muslim-population-to-double-in-us-by-2030-report-projects-48696/,Reliable,0.318512111,0.348534202,0.620338983,0.436033473,0.357969577,0.175463623,0.140880961,0,0.144589552,0.147759104,0.047710539,0.130434783,0.260869565,0.341584158,0.139910314,0.763358779,0.147826087,0.129282655
120,consortiumnews.com,https://consortiumnews.com/2015/02/23/ready-for-nuclear-war-over-ukraine/,Reliable,0.361245675,0.283387622,0.623728814,0.675078169,0.743971306,0.465049929,0.444484893,0,0.437966418,0.426470588,0.01050781,0.296442688,0.241545894,0.346534653,0.433273543,0.768447837,0.50310559,0.411937901
121,consortiumnews.com,https://consortiumnews.com/2017/09/19/trump-falls-in-line-with-interventionism/,Reliable,0.151384083,0.38762215,0.681355932,0.947388033,0.981046366,0.312410842,0.263196214,0,0.277052239,0.264530812,0.023814843,0.138339921,0.150724638,0.433168317,0.263183857,0.877014419,0.336645963,0.233672377
122,consortiumnews.com,https://consortiumnews.com/2015/02/13/the-putin-did-it-conspiracy-theory/,Reliable,0.279584775,0.319218241,0.66779661,0.585818836,0.502865961,0.427960057,0.388423735,0,0.398320896,0.3767507,0.013731727,0.308300395,0.210144928,0.381188119,0.379372197,0.787955895,0.440993789,0.348233405
123,consortiumnews.com,https://consortiumnews.com/2016/06/25/european-unions-imperial-overreach/,Reliable,0.125086505,0.221498371,0.6,0.877985598,0.533482143,0.258202568,0.235893702,0,0.248600746,0.243872549,0.027332329,0.177865613,0.11352657,0.284653465,0.239327354,0.891433418,0.349068323,0.209314775
124,consortiumnews.com,https://consortiumnews.com/2015/09/03/a-deflategate-slapdown-of-nfl-and-msm/,Reliable,0.285813149,0.351791531,0.711864407,0.586027257,0.479591837,0.265335235,0.368765926,0,0.350746269,0.358543417,0.015328857,0.292490119,0.235507246,0.396039604,0.351479821,0.719253605,0.414906832,0.323340471
125,consortiumnews.com,https://consortiumnews.com/2017/05/22/trump-panders-to-the-saudi-royals/,Reliable,0.157266436,0.293159609,0.671186441,0.745744987,0.41313933,0.165477889,0.237349836,0,0.250466418,0.243347339,0.027246548,0.201581028,0.076604555,0.341584158,0.237399103,0.856658185,0.327950311,0.209850107
126,consortiumnews.com,https://consortiumnews.com/2017/08/25/the-possible-education-of-donald-trump/,Reliable,0.224740484,0.286644951,0.637288136,0.796096135,0.707378013,0.544935806,0.471787404,0,0.50886194,0.476540616,0.010337117,0.308300395,0.139130435,0.329207921,0.468161435,0.846480068,0.591304348,0.415952891
127,consortiumnews.com,https://consortiumnews.com/2016/06/25/intel-vets-call-dissent-memo-on-syria-reckless/,Reliable,0.27266436,0.413680782,0.725423729,0.639694333,0.528571429,0.583452211,0.454313797,0,0.456156716,0.466736695,0.010180698,0.363636364,0.31884058,0.435643564,0.445246637,0.759117897,0.556521739,0.419700214
128,consortiumnews.com,https://consortiumnews.com/2015/02/13/a-vague-war-declaration-on-isis/,Reliable,0.124740484,0.328990228,0.694915254,0.774503084,0.53458816,0.078459344,0.183108846,0,0.187966418,0.19012605,0.037641113,0.134387352,0.139130435,0.371287129,0.181973094,0.87192536,0.242236025,0.159796574
129,consortiumnews.com,https://consortiumnews.com/2016/04/11/yats-is-no-longer-the-guy/,Reliable,0.415743945,0.231270358,0.583050847,0.560875132,0.540970111,0.499286733,0.473971605,0,0.471548507,0.450455182,0.01016963,0.359683794,0.101449275,0.292079208,0.460269058,0.748091603,0.505590062,0.41996788
130,consortiumnews.com,https://consortiumnews.com/2016/04/11/behind-ukraines-leadership-shake-up/,Reliable,0.160899654,0.400651466,0.708474576,0.654090628,0.400055371,0.205420827,0.190753549,0,0.194496269,0.190826331,0.036721419,0.158102767,0.275362319,0.443069307,0.189775785,0.877014419,0.234782609,0.163276231
131,consortiumnews.com,https://consortiumnews.com/2015/02/10/realists-warn-against-ukraine-escalation/,Reliable,0.244982699,0.276872964,0.630508475,0.666523081,0.631878307,0.455064194,0.490353112,0,0.506529851,0.475840336,0.009560885,0.343873518,0.115942029,0.339108911,0.476816143,0.787955895,0.561490683,0.435224839
132,consortiumnews.com,https://consortiumnews.com/2015/02/13/pressuring-obama-toward-more-war/,Reliable,0.022318339,0.345276873,0.688135593,0.938175187,0.916335979,0.263908702,0.234801602,0,0.243470149,0.24737395,0.026991723,0.130434783,0.217391304,0.331683168,0.230089686,0.768447837,0.311801242,0.211456103
133,consortiumnews.com,https://consortiumnews.com/2016/04/26/from-brady-to-mh-17-power-defines-reality/,Reliable,0.176816609,0.394136808,0.694915254,0.788137267,0.886418853,0.289586305,0.318893338,0,0.318097015,0.30969888,0.018362228,0.181818182,0.177536232,0.445544554,0.308116592,0.738761662,0.363975155,0.284528908
134,consortiumnews.com,https://consortiumnews.com/2016/05/25/nfls-war-against-science-and-reason/,Reliable,0.198442907,0.312703583,0.657627119,0.761989901,0.805188125,0.316690442,0.509282854,0,0.5,0.505952381,0.009070151,0.308300395,0.195652174,0.336633663,0.495067265,0.787955895,0.583850932,0.448340471
135,consortiumnews.com,https://consortiumnews.com/2017/08/18/russia-gates-evidentiary-void/,Reliable,0,0.403908795,0.738983051,1,1,0.305278174,0.312340735,0,0.321828358,0.323529412,0.019219227,0.162055336,0.144927536,0.443069307,0.310538117,0.87192536,0.413664596,0.2751606
136,consortiumnews.com,https://consortiumnews.com/2017/08/10/new-cracks-in-russia-gate-foundation/,Reliable,0.337370242,0.309446254,0.657627119,0.387574393,0.287414966,0.487874465,0.888241718,1,0.845615672,0.894607843,0.001815535,0.901185771,0.111111111,0.331683168,0.863497758,0.763358779,0.916770186,0.803533191
137,consortiumnews.com,https://consortiumnews.com/2017/07/28/the-dawn-of-an-orwellian-future/,Reliable,0.207093426,0.410423453,0.73220339,0.8484276,0.773561508,0.265335235,0.290134692,0,0.294776119,0.293417367,0.021115749,0.177865613,0.136231884,0.467821782,0.293273543,0.940627651,0.371428571,0.256423983
138,consortiumnews.com,https://consortiumnews.com/2015/05/02/climbing-into-bed-with-al-qaeda/,Reliable,0.560380623,0.221498371,0.572881356,0.551320365,0.547332875,0.631954351,0.510374954,0,0.492070896,0.471638655,0.008380339,0.399209486,0.173913043,0.287128713,0.477040359,0.581000848,0.555279503,0.468147752
139,consortiumnews.com,https://consortiumnews.com/2017/08/19/steve-bannons-apocalyptic-unravelling-2/,Reliable,0.470934256,0.293159609,0.603389831,0.390648812,0.33531746,0.368045649,0.502366218,0,0.493003731,0.513130252,0.007937438,0.509881423,0.170289855,0.311881188,0.491524664,0.674300254,0.534161491,0.481798715
140,consortiumnews.com,https://consortiumnews.com/2017/08/10/hurtling-toward-fire-and-fury/,Reliable,0.448788927,0.100977199,0.501694915,0.4668889,0.41765873,0.318116976,0.283218056,0,0.28125,0.265231092,0.020800088,0.249011858,0.127536232,0.160891089,0.263183857,0.521628499,0.299378882,0.259368308
141,consortiumnews.com,https://consortiumnews.com/2013/10/26/a-threat-to-nuke-tehran/,Reliable,0.115570934,0.348534202,0.684745763,0.691506332,0.568864469,0.362339515,0.333454678,0,0.344216418,0.340511204,0.017425716,0.245059289,0.275362319,0.388613861,0.331434978,0.866836302,0.404968944,0.295503212
142,consortiumnews.com,https://consortiumnews.com/2017/10/06/president-zigzag/,Reliable,0.131141869,0.351791531,0.694915254,0.706731722,0.510416667,0.256776034,0.217327994,0,0.233208955,0.221463585,0.031308448,0.162055336,0.199275362,0.410891089,0.220358744,0.950805768,0.268322981,0.187098501
