,domain,url,urlType,M_dollar,M_dblApostrophe,M_comma,M_-LRB-,M_-RRB-,M_dot,M_colon,M_ADD,M_AFX,M_CC,M_CD,M_DT,M_EX,M_FW,M_HYPH,M_IN,M_JJ,M_JJR,M_JJS,M_LS,M_MD,M_NFP,M_NN,M_NNP,M_NNPS,M_NNS,M_PDT,M_POS,M_PRP,M_PRP$,M_RB,M_RBR,M_RBS,M_RP,M_SYM,M_TO,M_UH,M_VB,M_VBD,M_VBG,M_VBN,M_VBP,M_VBZ,M_WDT,M_WP,M_WP$,M_WRB,M_XX,M__SP,M_dblSpecialApostrophe
3464,www.cbssports.com,http://www.cbssports.com/college-football/news/inside-college-football-hot-seat-update-including-a-tough-situation-at-oregon/,Reliable,3,5,68,11,11,133,21,-1,-1,2,71,4,-1,1,12,18,93,4,5,-1,14,-1,215,304,25,79,-1,-1,5,-1,83,3,1,6,8,-1,4,52,43,48,13,18,26,-1,-1,-1,-1,-1,-1,3
3465,nypost.com,http://nypost.com/video/hero-pilot-tells-his-passengers-to-stop-arguing-politics-or-get-off-my-plane/,Reliable,-1,1,17,-1,-1,21,9,-1,-1,-1,17,2,-1,-1,5,2,30,-1,3,-1,2,-1,81,45,3,31,-1,-1,1,-1,17,1,-1,-1,1,-1,-1,7,18,24,7,8,10,-1,-1,-1,-1,-1,-1,1
3466,uk.reuters.com,http://uk.reuters.com/article/uk-ws-atkins-results-idUKKBN13C0P3,Reliable,2,2,12,6,6,6,1,-1,-1,-1,13,-1,-1,-1,3,2,17,-1,-1,-1,-1,-1,34,46,-1,7,-1,-1,-1,-1,3,-1,-1,-1,1,-1,1,-1,12,3,-1,3,1,-1,-1,-1,-1,-1,-1,-1
3467,www.bloomberg.com,http://www.bloomberg.com/news/articles/2016-11-15/another-china-red-flag-rises-with-loans-on-track-to-top-deposits,Reliable,1,2,51,-1,-1,37,6,-1,-1,1,31,2,-1,-1,27,16,65,5,2,-1,5,-1,195,83,3,80,-1,-1,-1,-1,22,3,-1,-1,-1,-1,1,16,42,27,17,19,11,-1,-1,-1,-1,-1,-1,2
3468,www.wsj.com,http://www.wsj.com/articles/rolls-royce-says-cost-savings-on-track-trading-tough-1479282278,Reliable,-1,-1,8,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,16,19,-1,9,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,5,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1
3469,www.theguardian.com,https://www.theguardian.com/lifeandstyle/2016/nov/16/fish-fingers-taste-test-which-get-the-thumbs-up,Reliable,-1,-1,109,22,22,61,21,-1,-1,-1,60,9,-1,-1,17,12,142,4,3,-1,8,1,215,84,3,67,-1,-1,4,-1,72,1,-1,2,2,-1,1,20,14,20,23,19,12,-1,-1,-1,-1,-1,-1,-1
3470,bleacherreport.com,http://bleacherreport.com/articles/2676327-nfl-power-rankings-2016-updated-standings-super-bowl-odds-for-week-11,Reliable,1,1,38,6,6,32,6,-1,-1,1,34,-1,-1,-1,6,7,40,1,5,-1,5,-1,93,92,18,16,-1,-1,-1,-1,30,-1,-1,1,6,-1,3,15,10,12,3,5,5,-1,-1,-1,-1,-1,-1,1
3471,www.theguardian.com,https://www.theguardian.com/football/2016/nov/16/best-goals-week-lionel-messi-coutinho-memphis-barcelona,Reliable,-1,-1,1,18,18,1,1,-1,-1,-1,-1,-1,-1,-1,-1,13,1,-1,1,-1,-1,-1,1,138,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3472,www.bloomberg.com,http://www.bloomberg.com/politics/trackers/2016-11-16/ban-ki-moon-to-meet-with-trump-says-he-s-changing-ap,Reliable,1,2,4,-1,-1,2,2,-1,-1,-1,2,-1,-1,-1,6,1,3,1,-1,-1,1,-1,8,21,1,3,-1,-1,1,-1,2,-1,-1,-1,-1,-1,-1,1,1,3,-1,1,6,-1,-1,-1,-1,-1,-1,2
3473,www.cnet.com,https://www.cnet.com/news/spotify-and-gatorade-partner-to-pump-up-personalized-workout-playlists/,Reliable,-1,1,15,2,2,12,4,-1,-1,-1,5,1,-1,-1,7,2,20,-1,1,-1,-1,-1,56,34,-1,18,-1,-1,-1,-1,8,-1,-1,-1,1,-1,-1,13,-1,3,2,5,5,-1,-1,-1,-1,-1,-1,1
3474,www.nytimes.com,http://www.nytimes.com/2016/11/20/arts/design/real-and-unreal-photography-by-josef-albers-at-moma.html,Reliable,-1,-1,20,2,2,8,3,-1,-1,-1,12,-1,-1,-1,3,3,20,-1,-1,-1,1,-1,34,50,2,8,-1,-1,-1,-1,4,-1,-1,-1,1,-1,-1,3,5,1,-1,2,5,-1,-1,-1,-1,-1,-1,-1
3475,www.usatoday.com,http://www.usatoday.com/story/sports/nfl/2016/11/15/romo-prescott-has-earned-the-right-to-be-cowboys-qb/93932212/,Reliable,-1,-1,9,6,6,13,3,-1,-1,-1,12,-1,-1,6,2,1,14,-1,2,-1,3,-1,38,52,5,5,-1,-1,-1,-1,5,-1,-1,-1,4,-1,-1,3,7,6,5,1,2,-1,-1,-1,-1,-1,-1,2
3476,www.usatoday.com,http://www.usatoday.com/story/money/2016/11/15/santa-claus-mall-visit-children-different/93601354/,Reliable,-1,4,66,3,3,46,4,-1,-1,-1,16,-1,1,-1,11,8,64,1,1,-1,3,-1,157,148,5,83,-1,-1,4,-1,30,-1,1,-1,-1,-1,-1,35,17,25,6,27,22,1,-1,-1,-1,-1,-1,9
3477,www.theguardian.com,https://www.theguardian.com/us-news/2016/nov/16/us-architects-furious-after-professional-body-vows-to-work-with-trump,Reliable,-1,-1,16,-1,-1,21,4,-1,-1,-1,7,1,-1,-1,5,1,28,1,-1,-1,1,-1,95,69,4,30,-1,-1,2,-1,9,-1,-1,-1,1,-1,-1,8,28,20,5,6,10,-1,-1,-1,-1,-1,-1,-1
3478,www.sfgate.com,http://www.sfgate.com/news/world/article/China-s-Arctic-ambitions-take-shape-in-remote-10617595.php,Reliable,3,16,128,4,4,70,9,1,-1,1,63,1,-1,3,12,15,169,8,1,-1,6,1,280,260,13,97,-1,-1,3,-1,24,1,-1,-1,2,-1,-1,26,40,24,11,26,23,-1,-1,8,-1,-1,-1,9
3479,www.nytimes.com,http://www.nytimes.com/2016/11/16/sports/ncaafootball/butch-davis-florida-international-miami.html,Reliable,1,-1,28,1,1,31,1,-1,-1,-1,22,5,-1,-1,5,4,26,1,-1,-1,2,-1,75,96,5,26,-1,-1,3,-1,14,-1,-1,1,4,-1,-1,12,18,15,7,4,4,1,-1,-1,-1,-1,-1,-1
3480,www.nba.com,http://www.nba.com/video/2016/11/16/20161115-pod,Reliable,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,-1,-1,1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
3481,www.nytimes.com,http://www.nytimes.com/2016/11/20/realestate/compare-homes-in-crested-butte-colorado-miami-florida-and-glencoe-illinois.html,Reliable,8,-1,51,3,3,40,23,2,-1,3,45,1,2,-1,29,11,60,-1,1,-1,-1,-1,154,98,2,59,-1,-1,1,-1,12,-1,-1,1,2,-1,1,7,7,12,13,3,10,-1,-1,-1,-1,-1,-1,-1
3482,abcnews.go.com,http://abcnews.go.com/WNT/video/police-officer-charged-shooting-philando-castile-43594010,Reliable,2,13,29,3,3,41,32,-1,-1,-1,12,2,-1,-1,14,7,24,-1,1,-1,5,-1,135,126,1,29,-1,-1,4,-1,18,-1,-1,3,4,-1,2,18,15,26,16,7,8,-1,-1,-1,-1,-1,-1,13
3483,abcnews.go.com,http://abcnews.go.com/US/wireStory/regents-richard-myers-kansas-state-president-43552658,Reliable,4,6,25,-1,-1,25,2,-1,-1,-1,23,-1,-1,-1,8,4,37,6,-1,-1,3,1,82,111,5,31,-1,-1,1,-1,11,-1,-1,-1,-1,-1,1,8,29,11,9,5,2,-1,-1,-1,-1,-1,-1,6
3484,www.nba.com,http://www.nba.com/video/2016/11/15/0021600155-cha-min-play7,Reliable,-1,-1,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,-1,2,-1,1,-1,-1,-1,-1,-1,2,5,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
3485,nypost.com,http://nypost.com/2016/11/15/new-york-times-edits-its-election-apology-letter/,Reliable,-1,-1,7,-1,-1,11,1,-1,-1,-1,2,1,-1,-1,-1,-1,18,-1,-1,-1,1,-1,38,33,1,11,-1,-1,-1,-1,6,1,-1,-1,-1,-1,1,1,15,2,9,2,3,-1,-1,-1,-1,-1,-1,-1
3486,www.sfgate.com,http://www.sfgate.com/news/education/article/University-of-California-workers-strike-for-10617509.php,Reliable,3,2,13,1,1,13,-1,-1,-1,-1,12,-1,-1,-1,4,4,26,3,-1,-1,-1,-1,52,39,2,36,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,3,15,2,1,10,2,-1,-1,-1,-1,-1,-1,2
3487,www.theguardian.com,https://www.theguardian.com/politics/2016/nov/16/a-plan-for-brexit-hilary-benns-gameshow-draws-a-blankety-blank,Reliable,-1,-1,40,-1,-1,46,2,-1,-1,-1,8,4,4,1,1,4,55,1,2,-1,11,-1,84,68,1,47,-1,-1,4,-1,49,-1,-1,1,-1,-1,3,19,26,19,12,19,14,2,1,-1,-1,-1,-1,-1
3488,bleacherreport.com,http://bleacherreport.com/articles/2676328-a-league-week-7-betting-preview-western-sydney-vs-melbourne-city-more-odds,Reliable,13,-1,26,-1,-1,18,2,-1,-1,-1,31,1,-1,-1,7,10,19,-1,2,1,1,-1,53,56,6,17,-1,-1,1,-1,16,-1,1,1,3,-1,-1,7,7,11,7,9,2,-1,-1,-1,-1,-1,-1,-1
3489,www.theguardian.com,https://www.theguardian.com/business/live/2016/nov/16/uk-unemployment-rate-wage-growth-earnings-brexit-business-live,Reliable,-1,-1,23,1,1,24,15,-1,-1,4,30,1,-1,1,6,3,44,-1,1,-1,10,-1,125,100,1,27,-1,-1,1,1,19,-1,-1,-1,5,-1,1,15,8,12,4,16,8,-1,-1,-1,-1,-1,-1,-1
3490,nypost.com,http://nypost.com/2016/11/15/the-day-in-photos-nov-15-2016/,Reliable,-1,1,21,1,1,17,18,-1,-1,-1,8,1,-1,-1,5,3,25,-1,-1,-1,-1,-1,74,138,8,34,-1,-1,1,-1,2,-1,-1,-1,-1,-1,-1,5,7,6,6,12,11,-1,-1,-1,-1,-1,-1,1
3491,uk.reuters.com,http://uk.reuters.com/article/uk-british-land-results-idUKKBN13B0ND,Reliable,1,1,3,4,5,8,-1,-1,-1,-1,15,-1,-1,-1,1,1,12,1,2,-1,-1,-1,35,29,2,7,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,3,11,3,3,2,4,-1,-1,-1,-1,-1,-1,1
3492,www.chron.com,http://www.chron.com/business/bizfeed/article/Emerus-Holdings-names-Goguen-as-new-CEO-10617973.php,Reliable,-1,1,19,-1,-1,8,3,-1,-1,1,14,-1,-1,-1,5,-1,13,1,1,-1,-1,-1,34,62,3,19,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,7,4,2,3,5,-1,-1,-1,-1,-1,-1,3
3493,uk.reuters.com,http://uk.reuters.com/article/uk-rugby-union-japan-lemeki-idUKKBN13B0DT,Reliable,-1,-1,6,2,2,6,2,-1,-1,-1,13,-1,-1,1,8,1,5,-1,-1,-1,1,-1,16,56,6,1,-1,-1,1,-1,-1,-1,-1,-1,3,-1,-1,-1,5,2,1,1,5,-1,-1,-1,-1,-1,-1,-1
3494,people.com,http://people.com/babies/kendall-jenner-says-rob-kardashian-so-happy-baby-girl-dream/,Reliable,-1,-1,13,3,3,22,2,-1,-1,1,3,-1,-1,-1,3,3,20,-1,2,-1,2,-1,35,53,2,10,-1,-1,8,-1,9,-1,-1,-1,-1,-1,3,8,6,8,3,4,17,-1,-1,-1,-1,-1,-1,-1
3495,www.ndtv.com,http://www.ndtv.com/world-news/chinas-most-wanted-corruption-suspect-surrenders-after-13-years-abroad-1626224,Reliable,1,2,26,1,1,16,2,-1,-1,-1,16,2,-1,-1,7,2,43,-1,-1,-1,-1,-1,82,71,1,27,-1,-1,1,1,13,-1,4,1,1,-1,-1,7,28,15,12,2,4,-1,-1,-1,-1,-1,-1,2
3496,newsinfo.inquirer.net,http://newsinfo.inquirer.net/844939/in-cebu-city-its-burial-in-a-garbage-dump-for-ferdinand-marcos,Reliable,-1,-1,26,2,2,29,2,-1,-1,-1,14,4,-1,-1,2,8,24,1,1,-1,4,-1,78,102,1,33,-1,-1,3,-1,8,-1,-1,1,1,-1,1,9,26,3,18,2,2,-1,-1,-1,-1,-1,-1,-1
3497,abcnews.go.com,http://abcnews.go.com/Sports/wireStory/ap-heisman-watch-westbrook-catching-contenders-43551976,Reliable,-1,-1,32,12,12,43,26,-1,-1,-1,50,1,-1,-1,2,11,35,-1,4,-1,1,-1,78,151,10,44,-1,-1,-1,-1,17,1,-1,-1,1,-1,1,3,11,10,5,10,5,-1,-1,-1,-1,-1,-1,-1
3498,www.cbssports.com,http://www.cbssports.com/college-football/news/watch-urban-meyers-priceless-reaction-after-learning-ex-players-can-join-practice/,Reliable,-1,2,13,1,1,16,1,-1,-1,-1,2,-1,-1,-1,-1,4,13,1,-1,-1,3,-1,29,34,1,13,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,8,11,2,-1,5,2,-1,-1,-1,-1,-1,-1,4
3499,www.bloomberg.com,http://www.bloomberg.com/politics/videos/2016-11-15/glaude-obama-bares-a-lot-of-blame-for-democratic-debacle,Reliable,-1,-1,4,-1,-1,2,3,-1,-1,-1,2,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,6,23,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
3500,www.cnbc.com,http://www.cnbc.com/2016/11/15/heartland-dominates-list-of-the-25-best-cities-for-working-women.html,Reliable,1,-1,29,1,1,14,1,-1,-1,1,10,1,-1,-1,2,1,13,1,2,-1,1,-1,42,33,-1,27,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,8,2,14,3,6,5,-1,-1,-1,-1,-1,-1,-1
3501,www.cnbc.com,http://www.cnbc.com/2016/11/15/reuters-america-update-1-electric-car-startup-faraday-future-halts-work-on-nevada-factory.html,Reliable,1,2,7,3,3,6,2,-1,-1,-1,4,-1,-1,-1,1,1,6,-1,-1,-1,-1,-1,24,33,1,7,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,8,5,2,1,2,-1,-1,-1,-1,-1,-1,4
3502,uk.reuters.com,http://uk.reuters.com/article/uk-soccer-england-mun-ibrahimovic-idUKKBN13I1XU,Reliable,-1,7,20,2,2,18,2,-1,-1,-1,15,2,-1,-1,9,5,24,4,-1,-1,3,-1,64,96,1,16,-1,-1,-1,-1,17,-1,-1,2,1,-1,-1,17,21,9,3,7,9,-1,-1,-1,-1,-1,-1,6
3503,www.cbsnews.com,http://www.cbsnews.com/news/search-for-babysitter-after-infant-in-his-care-dies/,Reliable,-1,-1,10,-1,-1,14,2,-1,-1,-1,7,-1,-1,-1,4,3,9,-1,-1,-1,-1,-1,39,34,-1,15,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,3,11,7,2,3,3,-1,-1,-1,-1,-1,-1,-1
3504,abcnews.go.com,http://abcnews.go.com/International/wireStory/agency-china-tops-world-patent-applications-43735019,Reliable,-1,-1,6,-1,-1,6,1,-1,-1,-1,15,1,-1,-1,3,1,13,-1,1,-1,-1,1,20,31,2,13,-1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,5,2,3,1,6,-1,-1,-1,-1,-1,-1,-1
3505,people.com,http://people.com/human-interest/veteran-combats-stutter-by-reading-to-his-daughter-every-night/,Reliable,-1,-1,52,-1,-1,39,2,-1,-1,-1,6,3,1,-1,5,6,39,-1,-1,-1,-1,-1,87,49,-1,34,-1,-1,12,-1,33,1,-1,2,-1,-1,1,24,21,25,18,12,22,1,1,-1,1,-1,-1,-1
3506,www.ndtv.com,http://www.ndtv.com/world-news/us-offers-mobile-device-guidelines-to-curb-driver-distraction-1629352,Reliable,-1,-1,1,-1,-1,3,2,-1,-1,-1,2,1,-1,-1,3,2,8,-1,-1,-1,-1,-1,15,16,2,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,5,3,-1,-1,-1,-1,-1,-1,-1
3507,www.nytimes.com,http://www.nytimes.com/2016/11/23/pageoneplus/corrections-november-23-2016.html,Reliable,-1,-1,32,4,5,29,4,-1,-1,-1,34,2,-1,-1,11,2,43,-1,-1,-1,3,-1,104,84,4,40,-1,-1,-1,-1,29,-1,-1,-1,3,-1,-1,9,18,7,13,7,8,-1,-1,1,-1,-1,-1,-1
3508,nypost.com,http://nypost.com/2016/11/22/mta-board-urges-campaign-to-keep-riders-from-platform-edge/,Reliable,-1,-1,6,-1,-1,9,1,-1,-1,-1,-1,1,-1,-1,2,3,10,-1,-1,-1,-1,-1,25,20,1,18,-1,-1,2,-1,11,-1,-1,-1,-1,-1,-1,8,3,7,1,8,5,-1,-1,-1,-1,-1,-1,-1
3509,www.washingtonpost.com,https://www.washingtonpost.com/world/asia_pacific/deadly-clashes-in-kashmir-as-india-pakistan-tensions-deepen/2016/11/23/2b0a6533-2a18-495f-85ae-5dc06c287655_story.html,Reliable,-1,-1,29,-1,-1,26,1,-1,-1,-1,25,1,-1,-1,4,9,61,-1,2,-1,-1,-1,72,53,3,55,-1,-1,1,-1,7,1,2,-1,-1,-1,-1,6,36,11,7,5,2,-1,-1,-1,-1,-1,-1,-1
3510,www.wsj.com,http://www.wsj.com/articles/dollar-wavers-as-investors-take-profits-1479826898,Reliable,-1,-1,4,-1,-1,5,-1,-1,-1,-1,5,-1,-1,-1,1,1,1,2,1,-1,-1,-1,10,9,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,4,1,-1,-1,-1,-1,-1,-1,-1
3511,bleacherreport.com,http://bleacherreport.com/articles/2677787-dangelo-russell-injury-updates-on-lakers-guards-knee-and-return,Reliable,-1,-1,8,-1,-1,11,2,-1,-1,-1,15,-1,-1,-1,-1,5,12,-1,2,-1,-1,-1,31,51,7,12,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,3,7,5,2,3,3,-1,-1,-1,-1,-1,-1,-1
3512,www.latimes.com,http://www.latimes.com/world/la-fg-pakistan-india-violence-20161123-story.html,Reliable,-1,-1,28,4,4,22,5,-1,-1,-1,27,-1,-1,-1,8,8,69,-1,4,-1,-1,-1,98,117,4,60,-1,-1,-1,-1,8,-1,-1,-1,4,-1,-1,7,31,15,4,11,7,-1,-1,-1,-1,-1,-1,-1
3513,edition.cnn.com,http://edition.cnn.com/2016/11/23/asia/pakistan-india-kashmir-bus-attack/index.html,Reliable,1,2,13,3,3,23,6,-1,-1,-1,22,-1,-1,-1,6,5,29,-1,1,-1,1,-1,67,75,-1,35,-1,-1,1,-1,2,-1,-1,-1,-1,-1,-1,3,30,9,12,3,7,-1,-1,-1,-1,-1,-1,2
3514,abcnews.go.com,http://abcnews.go.com/Business/wireStory/november-minutes-show-fed-officials-believed-rate-hike-43744953,Reliable,-1,-1,2,-1,-1,1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,9,2,3,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3515,www.bloomberg.com,https://www.bloomberg.com/news/articles/2016-11-22/u-s-index-futures-signal-more-gains-after-s-p-500-dow-records,Reliable,1,-1,30,-1,-1,33,3,-1,-1,-1,58,3,-1,2,8,7,41,3,10,-1,-1,-1,101,108,2,59,-1,-1,1,-1,14,1,-1,-1,1,-1,1,11,32,20,2,9,8,2,1,-1,-1,1,-1,-1
3516,news.abs-cbn.com,http://news.abs-cbn.com/entertainment/11/23/16/watch-ellen-adarna-avoids-questions-about-baste,Reliable,-1,11,15,2,2,17,5,-1,-1,1,7,-1,-1,-1,7,2,14,1,1,-1,-1,-1,34,116,-1,9,-1,-1,-1,-1,7,-1,-1,1,-1,-1,-1,4,16,4,3,1,5,-1,-1,-1,-1,-1,-1,9
3517,www.washingtonpost.com,https://www.washingtonpost.com/express/wp/2016/11/23/11-things-to-do-in-d-c-maryland-and-virginia-from-nov-23-29/,Reliable,8,-1,79,5,5,49,25,-1,-1,4,62,1,-1,1,19,6,52,-1,-1,-1,2,-1,121,241,5,28,-1,-1,2,-1,18,-1,-1,3,5,-1,1,7,10,14,13,6,19,1,-1,-1,-1,-1,-1,-1
3518,uk.reuters.com,http://uk.reuters.com/article/us-europe-airport-security-idUKKBN13I1BB,Reliable,1,2,20,3,3,13,2,-1,-1,-1,7,-1,-1,-1,1,1,23,3,-1,-1,1,-1,57,51,1,38,-1,-1,-1,-1,10,3,-1,1,-1,-1,-1,7,10,11,5,11,4,-1,-1,-1,-1,-1,-1,-1
3519,www.usatoday.com,http://www.usatoday.com/story/money/2016/11/23/amazons-most-amazing-black-friday-deals/94350584/,Reliable,5,-1,11,3,6,12,3,-1,-1,-1,18,-1,-1,-1,4,-1,17,1,1,1,-1,-1,36,81,5,22,-1,-1,-1,-1,5,-1,-1,-1,2,-1,1,3,3,1,-1,6,7,-1,-1,-1,-1,-1,-1,1
3520,www.nhl.com,https://www.nhl.com/senators/news/offside-with-wwes-becky-lynch/c-283987934,Reliable,-1,1,6,-1,-1,38,8,1,-1,-1,5,-1,-1,-1,2,7,40,-1,-1,-1,8,3,59,66,3,23,-1,-1,5,1,27,-1,-1,2,1,-1,9,24,17,10,5,8,3,1,-1,-1,-1,-1,-1,1
3521,abcnews.go.com,http://abcnews.go.com/Business/wireStory/toyota-recalling-834000-sienna-minivans-north-america-43725836,Reliable,-1,-1,1,-1,-1,8,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,6,-1,-1,-1,2,-1,13,19,2,9,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,3,2,7,1,1,4,-1,-1,-1,-1,-1,-1,-1
3522,www.wsj.com,http://www.wsj.com/articles/wall-street-is-betting-2-1-trillion-that-u-s-rates-will-rise-1479820970,Reliable,2,-1,5,-1,-1,4,1,-1,-1,-1,6,-1,-1,-1,2,-1,3,-1,1,-1,-1,-1,10,22,1,8,-1,-1,-1,-1,3,-1,1,-1,-1,-1,-1,-1,2,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1
3523,uk.reuters.com,http://uk.reuters.com/article/uk-britain-retail-bhs-idUKKBN13I19K,Reliable,1,6,31,3,3,25,-1,-1,-1,-1,8,1,-1,-1,1,4,22,1,3,-1,10,-1,93,78,8,40,-1,-1,-1,-1,17,-1,-1,-1,2,-1,-1,13,20,10,5,4,8,-1,-1,1,-1,-1,-1,6
3524,people.com,http://people.com/babies/sara-rue-adopts-daughter-adelaide/,Reliable,-1,-1,22,-1,-1,19,-1,-1,-1,-1,3,1,-1,-1,2,1,27,-1,-1,-1,-1,1,42,37,-1,5,-1,-1,6,-1,13,-1,-1,-1,-1,-1,-1,8,13,6,3,4,12,-1,-1,-1,-1,-1,-1,-1
3525,www.cnbc.com,http://www.cnbc.com/2016/11/23/full-reversal-of-iran-nuclear-deal-is-not-so-certain-analyst.html,Reliable,-1,2,15,-1,-1,15,1,-1,-1,-1,2,-1,-1,-1,7,2,23,-1,-1,-1,2,-1,56,56,2,6,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,8,9,5,4,2,5,-1,-1,-1,-1,-1,-1,2
3526,abcnews.go.com,http://abcnews.go.com/US/wireStory/boy-found-dad-dead-overdose-thought-asleep-43741950,Reliable,-1,-1,6,-1,-1,7,-1,-1,-1,-1,9,-1,-1,-1,3,1,11,-1,-1,-1,-1,1,21,26,-1,6,-1,-1,-1,-1,2,1,-1,-1,1,-1,2,2,7,1,4,2,3,-1,-1,-1,-1,-1,-1,-1
3527,abcnews.go.com,http://abcnews.go.com/US/wireStory/pregnant-woman-fatally-shot-baby-delivered-section-43661152,Reliable,-1,7,36,1,1,21,2,-1,-1,-1,6,3,-1,-1,8,3,14,-1,-1,-1,1,-1,53,58,-1,12,-1,-1,1,-1,9,-1,-1,-1,-1,-1,1,5,32,6,7,3,2,-1,-1,-1,-1,-1,-1,5
3528,www.nytimes.com,http://www.nytimes.com/2016/11/20/us/politics/in-a-trump-era-schumer-declares-democrats-are-the-barrier.html,Reliable,-1,-1,61,-1,-1,48,2,-1,-1,-1,8,2,-1,-1,9,6,61,-1,1,-1,5,-1,125,160,16,47,-1,-1,3,-1,40,1,-1,2,2,-1,5,36,35,22,7,22,14,-1,-1,-1,-1,-1,-1,-1
3529,www.nba.com,http://www.nba.com/video/2016/11/18/0021600175-det-cle-play4,Reliable,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,1,11,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
3530,www.nba.com,http://www.nba.com/video/2016/11/18/0021600176-phx-ind-recap,Reliable,-1,-1,2,-1,-1,2,2,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,5,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1
3531,nypost.com,http://nypost.com/2016/11/18/teen-live-streamed-himself-firing-a-rifle-into-neighbors-home-cops/,Reliable,-1,-1,5,-1,-1,9,3,-1,-1,-1,1,-1,-1,-1,4,1,7,-1,-1,-1,1,-1,25,19,1,10,-1,-1,1,-1,5,-1,-1,-1,-1,-1,-1,1,2,8,8,3,5,-1,-1,-1,-1,-1,-1,-1
3532,www.nytimes.com,http://www.nytimes.com/2016/11/19/business/dealbook/valeant-philidor-princelings-tesla-solarcity.html,Reliable,4,-1,45,2,2,33,5,-1,-1,-1,18,-1,-1,-1,5,5,29,1,-1,-1,4,-1,113,152,3,48,-1,-1,1,-1,17,-1,-1,-1,-1,-1,-1,9,41,16,12,9,2,-1,-1,-1,-1,-1,-1,-1
3533,www.nba.com,http://www.nba.com/video/2016/11/17/0021600169-nyk-was-play1-0,Reliable,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,4,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
3534,www.washingtonpost.com,https://www.washingtonpost.com/news/morning-mix/wp/2016/11/18/kanye-west-says-he-would-have-voted-for-trump-had-he-actually-voted/,Reliable,3,2,59,12,12,43,3,-1,-1,1,28,3,-1,-1,3,3,35,1,1,-1,6,-1,83,101,1,29,-1,-1,4,-1,35,1,-1,1,1,-1,5,15,30,16,5,10,7,-1,-1,-1,-1,-1,-1,4
3535,www.ndtv.com,http://www.ndtv.com/delhi-news/boy-killed-7-injured-in-wall-collapse-in-delhi-1627297,Reliable,-1,3,13,2,2,11,3,-1,-1,-1,9,3,-1,-1,2,2,8,-1,-1,-1,-1,-1,26,54,-1,6,-1,-1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,16,4,5,-1,-1,-1,-1,-1,-1,-1,-1,1
